acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,year,rank,genre
0.138,0.741,342360,0.5920000000000001,27sYHmgfRvHFyQ5vrm5nQp,0.0,4,0.22399999999999998,-7.819,1,0.0298,128.137,4,0.27,37,1994,98,dance pop
0.28300000000000003,0.8909999999999999,287080,0.8370000000000001,0oZiK5HCMPn241PbUCslkF,0.0,6,0.41200000000000003,-5.402,1,0.0638,103.05,4,0.767,46,1994,99,conscious hip hop
0.172,0.7,291547,0.462,3erJA5c0GhZ1borPpRhXOb,0.0,11,0.747,-6.524,0,0.0427,86.014,4,0.6579999999999999,4,1994,100,dance pop
0.8440000000000001,0.306,271093,0.214,4eHbdreAnSOrDDsFfc4Fpm,5.3e-06,4,0.0839,-12.517999999999999,1,0.0356,66.98,4,0.10800000000000001,76,1993,1,dance pop
0.00123,0.8,226027,0.639,4EEGHbMUyS07PNVXSGB7Qg,0.0,4,0.0803,-7.4060000000000015,0,0.0439,129.44299999999998,4,0.45,53,1993,2,miami bass
0.0444,0.642,207440,0.722,7ojJ4XvqBhBcteM0zjMebT,0.0038799999999999998,2,0.122,-13.030999999999999,1,0.0375,172.40599999999995,4,0.836,67,1993,3,reggae
0.302,0.703,265107,0.7,29rQJydAlO0uMyWvRIZxQg,0.47100000000000003,5,0.0718,-6.789,1,0.0693,97.675,4,0.5820000000000001,66,1993,4,dance pop
0.0295,0.6970000000000001,274533,0.608,5CdJveJgiGXoGwDFqF6afp,0.0,4,0.276,-10.975999999999999,0,0.0463,133.879,4,0.725,62,1993,5,atl hip hop
0.107,0.693,291907,0.5329999999999999,71EHOyEOhNx1SzTebRRyng,0.0,2,0.0695,-10.954,0,0.0402,127.661,4,0.568,67,1993,6,dance pop
0.10099999999999999,0.627,289067,0.315,6qFgnBl61gOLopro18g1SH,0.0,10,0.299,-12.231,0,0.0355,127.98299999999999,4,0.207,27,1993,7,boy band
0.18,0.701,232960,0.705,6HcQZfMrw3KwGyzrKw1Pjy,0.0,5,0.141,-6.18,1,0.0357,100.669,4,0.71,57,1993,8,dance pop
0.00372,0.865,311507,0.836,0BEIdPXZsO2pprPwKfTVjy,0.00551,1,0.301,-6.087999999999999,1,0.225,102.75399999999999,4,0.248,43,1993,9,new jack swing
0.0392,0.726,268747,0.8859999999999999,4tBfvZAzaWZapToIbPuP45,0.0,6,0.361,-5.343,0,0.179,98.086,4,0.41600000000000004,10,1993,10,reggae fusion
0.662,0.578,299920,0.561,63wCZy5An2KdMgzazBfp8H,7.29e-06,5,0.156,-6.519,0,0.0335,91.928,4,0.542,18,1993,11,
0.7879999999999999,0.39299999999999996,169840,0.182,2tbSiDmrerPi24rEIBwtkh,0.0,9,0.14,-15.690999999999999,1,0.0428,85.92399999999998,4,0.233,43,1993,12,boy band
0.147,0.831,216373,0.915,7tsRp7QKUBp6hc9bth0h7x,0.00571,10,0.196,-7.501,0,0.128,102.979,4,0.8809999999999999,62,1993,13,girl group
0.155,0.726,330945,0.501,6x53SJOV1PAZ8ZUwH4NFXQ,0.0,1,0.0893,-13.884,0,0.154,128.099,4,0.5820000000000001,60,1993,14,boy band
0.662,0.376,349000,0.409,4BSuhcM6fMWILQqhINH1Mm,0.0,1,0.363,-7.74,1,0.046,128.679,4,0.257,36,1993,15,dance pop
0.000925,0.884,244867,0.46399999999999997,2b8gYIp9I80IHdMvSwTDwN,4.36e-06,1,0.0366,-12.876,1,0.222,132.172,4,0.868,18,1993,16,miami bass
0.517,0.654,184846,0.856,2WIwmd809qDTOn4UJgDnNi,0.0,5,0.128,-4.197,1,0.0586,129.928,4,0.574,62,1993,17,big room
0.627,0.516,243493,0.32,4tS8xQfyPGc7f4lJ1JP6BX,0.0,2,0.14400000000000002,-10.487,1,0.0303,107.89399999999999,4,0.131,65,1993,18,new jack swing
0.0374,0.653,271640,0.976,0t414ewhjcIiuPVF3QECz2,0.00173,11,0.561,-5.172999999999999,0,0.0797,105.575,4,0.447,53,1993,19,dance pop
0.0624,0.85,278333,0.513,5A0aUvnfAEcmUx3hoXjI8R,0.00249,7,0.0689,-10.663,1,0.0513,99.01,4,0.623,63,1993,20,dance pop
0.815,0.638,81133,0.259,4J0p4ELdh38kublA0P4PRn,4.37e-06,2,0.47200000000000003,-12.982999999999999,1,0.33399999999999996,128.255,4,0.789,12,1993,21,broadway
0.0132,0.613,265867,0.72,3TW48DvQ7ChwY1Yy1tkMaP,0.0,0,0.10400000000000001,-7.9570000000000025,1,0.0425,117.34100000000001,4,0.561,71,1993,22,alternative rock
0.643,0.32299999999999995,230933,0.311,5jPgOjFotU05FAgA8Y9IFL,0.0,8,0.349,-12.671,1,0.0312,166.94299999999996,4,0.146,51,1993,23,freestyle
0.0527,0.84,241307,0.44799999999999995,17RBo9rMMR2gOR842g4MVM,0.0,11,0.0559,-15.092,0,0.057,99.07600000000001,4,0.684,42,1993,24,
0.271,0.794,225882,0.745,4RADreHMvMkZwsPgPr9z5c,0.00041,9,0.14300000000000002,-11.367,0,0.037000000000000005,124.249,4,0.706,69,1993,25,diva house
0.205,0.631,247627,0.7490000000000001,30qVCFYKBtAENjTIBA8FPZ,5.21e-06,7,0.0667,-8.15,1,0.0576,89.646,4,0.4370000000000001,61,1993,26,classic rock
0.151,0.851,219467,0.551,66S14BkJDxgkYxLl5DCqOz,0.0,4,0.0827,-5.1770000000000005,1,0.0396,131.922,4,0.807,76,1993,27,celtic rock
0.00162,0.5429999999999999,256733,0.912,4ePP9So5xRzspjLFVVbj90,2.1e-06,7,0.0565,-10.71,1,0.0601,103.73100000000001,4,0.836,73,1993,28,alternative rock
0.068,0.615,226947,0.72,7tUEDtHchueeUJTfEFEhii,0.0105,9,0.0889,-5.16,0,0.0658,94.00200000000001,4,0.696,61,1993,29,dance pop
0.5760000000000001,0.54,289160,0.401,31er9IGsfFbwqy1pH4aiTP,0.0,0,0.16399999999999998,-10.499,1,0.0364,152.974,3,0.24,73,1993,30,dance pop
0.0188,0.884,247507,0.37,5DOYik1z3Of1wAFfY3dYbC,0.004229999999999999,8,0.026000000000000002,-11.353,1,0.11199999999999999,109.99700000000001,4,0.883,51,1993,31,atl hip hop
0.498,0.523,241507,0.366,6mIY6O7uNGgVqOoX70UAYh,0.0,10,0.094,-14.069,1,0.0331,142.814,4,0.29100000000000004,62,1993,32,mellow gold
0.728,0.6629999999999999,276904,0.408,6fkKdMPdofVov89hL8gXEy,0.0,9,0.126,-10.217,1,0.0314,135.904,4,0.428,13,1993,33,
0.0129,0.507,277760,0.716,5JyuQoVXtbCZfScECcrwVa,1.59e-05,1,0.324,-4.98,0,0.0311,140.056,4,0.302,4,1993,34,dance rock
0.109,0.882,241467,0.706,5oPRLER8bCQN3RFFVvLbTC,0.0,11,0.275,-9.83,0,0.0511,106.712,4,0.754,45,1993,35,dance pop
0.727,0.265,329400,0.5529999999999999,6fqLce5TNAmNgbFwXD2DdG,0.0,0,0.983,-10.198,1,0.0702,76.11399999999998,4,0.237,66,1993,36,mellow gold
0.0588,0.873,220027,0.843,3P6895M0dsQ3z3MnmE1Um1,0.00155,11,0.9079999999999999,-8.55,1,0.34700000000000003,98.32,4,0.733,30,1993,37,east coast hip hop
0.204,0.7809999999999999,249733,0.664,49sJN1L9tMHIF3k0yiu48K,1.39e-06,8,0.156,-7.801,1,0.0515,102.229,4,0.665,31,1993,38,
0.0176,0.6659999999999999,285107,0.848,2eHj0klWkwRQuIrNlPpCPa,0.00295,5,0.126,-8.312000000000001,0,0.0529,119.541,4,0.402,57,1993,39,dance pop
0.23,0.496,275560,0.5710000000000001,5jnf5Lv2TJX9uYHsFKfrEh,1.32e-05,2,0.149,-9.927999999999999,1,0.0517,104.912,3,0.574,33,1993,40,boy band
0.0423,0.542,256520,0.7929999999999999,0yfNXxlyXdmP0ue1iJijx1,3.95e-06,8,0.0814,-8.203,1,0.053,173.93099999999995,4,0.708,67,1993,41,dance rock
0.21,0.601,265400,0.899,4D6i2CM29NHkUDI3jQ2afk,3.44e-06,2,0.141,-4.084,1,0.0484,92.051,4,0.6609999999999999,48,1993,42,disco
0.312,0.596,253360,0.425,58cQ4wK4k4v8Uh5BjkcHQ3,0.00018,1,0.111,-11.775,1,0.0355,79.994,4,0.354,34,1993,43,
0.0157,0.7829999999999999,276867,0.498,1PJM5F9oC7AKcdYROTv8EX,0.245,7,0.456,-14.387,1,0.0556,132.952,4,0.519,25,1993,44,miami bass
0.102,0.862,267267,0.642,1w29UTa5uUvIri2tWtZ12Y,0.0,6,0.272,-13.652000000000001,0,0.10099999999999999,99.20100000000001,4,0.765,67,1993,45,east coast hip hop
0.0143,0.78,301560,0.71,70iDnqYvxCPl3mPd3ddxgD,3.4899999999999995e-05,2,0.0366,-7.4289999999999985,1,0.0479,96.06700000000001,4,0.858,50,1993,46,dance pop
0.82,0.349,460000,0.4320000000000001,1igW25R8lnb5ze9GWbuVsl,0.085,8,0.191,-9.554,1,0.0384,82.935,4,0.13699999999999998,58,1993,47,pop
0.00735,0.736,251067,0.397,09Ib7CZqEZAifBjav3KwyQ,7.859999999999999e-05,7,0.162,-12.751,1,0.0322,121.90700000000001,4,0.449,18,1993,48,boy band
0.00526,0.6509999999999999,302093,0.743,3WFQ6pEp1BRXrDKQ825ze7,0.000341,2,0.0406,-9.254,1,0.0364,90.2,4,0.5329999999999999,35,1993,49,dance pop
0.16,0.561,295493,0.555,0jWgAnTrNZmOGmqgvHhZEm,0.0,11,0.114,-9.734,0,0.0287,134.369,4,0.4970000000000001,80,1993,50,new wave pop
0.00547,0.7979999999999999,211213,0.625,6kWJvPfC4DgUpRsXKNa9z9,7.979999999999999e-05,11,0.10300000000000001,-9.689,1,0.0548,93.764,4,0.858,72,1993,51,bubblegum dance
0.136,0.633,190265,0.727,42DxpnYljrXbbQMbCEIIlQ,0.0,11,0.511,-4.507,0,0.0397,120.065,4,0.5720000000000001,52,1993,52,bachata
0.41100000000000003,0.57,347067,0.483,4Zl5r0cchqYS8o06Cu4EH5,0.00201,7,0.265,-6.276,0,0.03,91.959,4,0.478,15,1993,53,
0.912,0.261,295358,0.14,3l9OCOG3Vt6c2lxeMyGSIY,0.00028,11,0.133,-13.626,1,0.0334,71.251,3,0.0984,62,1993,54,dance pop
0.054000000000000006,0.6940000000000001,204133,0.365,51RvCRzeTqoQgdOBgcpHtT,3.43e-05,1,0.401,-12.294,0,0.0635,80.904,4,0.693,59,1993,55,atl hip hop
0.157,0.8490000000000001,259000,0.42200000000000004,4voEoczU7Ijborps9XF1n3,1.1900000000000001e-05,10,0.255,-13.95,0,0.122,96.21600000000001,4,0.624,72,1993,56,g funk
0.10300000000000001,0.313,394400,0.58,1zng9uqqXoPkmU05nsAlsw,0.0,5,0.214,-5.61,1,0.0279,165.03799999999995,3,0.18100000000000002,73,1993,57,glam metal
0.11900000000000001,0.769,269973,0.7809999999999999,3XG801WWhqC753dekEBkMt,0.000371,0,0.0506,-5.472,1,0.0797,95.02,4,0.826,64,1993,58,dance pop
0.0112,0.7879999999999999,260400,0.778,6BDzQttUdcszjA8Fxqo1zQ,0.024,11,0.225,-9.825,0,0.0758,106.273,4,0.596,33,1993,59,new jack swing
0.000202,0.445,308333,0.856,0NJC0FDCODpPUntRTTQq97,0.0101,9,0.3670000000000001,-3.674,1,0.0327,105.87200000000001,3,0.486,70,1993,60,classic rock
0.0598,0.5,241747,0.562,0BxBn1ioyF8JhvyyXUn8hI,4.57e-06,8,0.0712,-7.895,1,0.0302,75.758,4,0.44799999999999995,18,1993,61,funk metal
0.0267,0.7440000000000001,293600,0.851,63PIgPkDf3rswlU4ZWCYAM,0.0073799999999999985,10,0.0989,-10.107999999999999,0,0.049,105.882,4,0.626,60,1993,62,atl hip hop
0.0789,0.8079999999999999,232773,0.753,4iAYo83eWlktjw97oebIal,0.0,7,0.341,-13.319,1,0.11199999999999999,103.75299999999999,4,0.7959999999999999,47,1993,63,east coast hip hop
0.0836,0.865,255027,0.645,7tklytz84iS8vnUJrBRSVj,0.00117,2,0.109,-6.939,1,0.071,101.31299999999999,4,0.89,40,1993,64,hip pop
0.0297,0.897,208267,0.612,1oTHteQbmJw15rPxPVXUTv,0.18600000000000005,11,0.0894,-10.489,1,0.21100000000000002,102.305,4,0.767,72,1993,65,chicano rap
0.00601,0.659,333467,0.818,6KU8g98m1tcrUXRNjPQeOI,0.299,7,0.336,-7.09,0,0.0265,119.943,4,0.39,44,1993,66,dance pop
0.0883,0.5920000000000001,328987,0.642,3b3PnE1ROIZzILjmCGjVib,0.00134,10,0.131,-9.38,1,0.026000000000000002,92.419,4,0.16,50,1993,67,dance pop
0.115,0.7170000000000001,273933,0.634,2wZoBFqwT0Tpm9XW0oiRMZ,0.0,5,0.0782,-7.7360000000000015,0,0.036000000000000004,178.06400000000005,4,0.8959999999999999,31,1993,68,
0.23600000000000002,0.7809999999999999,229375,0.722,0qeKzbUsW0V4ZWRJrHNiD3,0.00042,7,0.077,-8.376,1,0.0668,87.86200000000002,4,0.532,67,1993,69,reggae
0.0103,0.7829999999999999,202000,0.773,4VOQLjmETAE5NLcFMwvUXC,0.000162,5,0.0349,-7.541,0,0.0493,117.471,4,0.7440000000000001,30,1993,70,
0.0103,0.662,239267,0.8909999999999999,3u5e3ovyvQLoauwUzWezvX,3.64e-06,3,0.634,-7.245,1,0.0349,107.75,4,0.743,40,1993,71,
0.295,0.485,275040,0.47700000000000004,543d68hZ4dzVePFfdVc0Ki,3.35e-05,0,0.20199999999999999,-8.948,1,0.0262,151.704,4,0.134,51,1993,72,
0.24600000000000002,0.33299999999999996,297867,0.513,2EsOy9Yk7Du8RvkA0lhm4L,0.0902,5,0.177,-7.5420000000000025,1,0.0278,81.992,4,0.0969,49,1993,73,smooth jazz
0.0788,0.873,301200,0.591,1GrikfH0jDejDvrxo84n4P,0.0071,7,0.10400000000000001,-8.942,1,0.102,123.09100000000001,4,0.496,68,1993,74,dance pop
0.115,0.698,228653,0.9690000000000001,6l2haiCg21JT5KS1j0gUoH,0.0,10,0.313,-3.667,0,0.249,100.177,4,0.7509999999999999,41,1993,75,gangster rap
0.114,0.6659999999999999,222187,0.521,61EQfJXizp4MIpLYWyLoQI,0.0,9,0.0604,-10.993,1,0.0292,105.223,4,0.361,54,1993,76,country
0.0124,0.787,227067,0.727,1SssFw74DdHVjRa6ADggdD,0.0,0,0.157,-7.705,1,0.22399999999999998,173.025,4,0.9359999999999999,71,1993,77,reggae
0.321,0.7959999999999999,260000,0.748,2qOm7ukLyHUXWyR4ZWLwxA,4.94e-05,5,0.217,-5.409,0,0.126,82.384,4,0.802,75,1993,78,conscious hip hop
0.225,0.6609999999999999,253573,0.847,0JXXm3RqxU8EKzX4P8M0n3,0.835,7,0.0863,-11.855,1,0.0349,125.86200000000001,4,0.71,60,1993,79,bubblegum dance
0.281,0.40399999999999997,227267,0.51,2QVHmiFTjFsHyxONRdbkcq,6.32e-06,9,0.0789,-11.353,1,0.0321,80.643,4,0.526,50,1993,80,
0.0476,0.884,261267,0.33399999999999996,26q6YTrXt9l8qshIveiTX9,0.0588,1,0.107,-18.942999999999998,0,0.228,98.315,4,0.5710000000000001,57,1993,81,alternative hip hop
0.0222,0.6829999999999999,270373,0.772,2ahnofp2LbBWDXcJbMaSTu,0.0149,7,0.203,-7.907,0,0.0311,123.87100000000001,4,0.737,72,1993,82,bubblegum dance
0.335,0.3670000000000001,247973,0.353,4ye6YRG07XMpZZ9Y9tNTt6,0.0,11,0.1,-11.786,1,0.0288,74.10300000000002,4,0.282,58,1993,83,soft rock
0.19,0.836,312040,0.58,61vIGLnOsYaydUUKfJ9XC5,0.000271,1,0.0379,-8.777999999999999,1,0.0692,93.015,4,0.9390000000000001,36,1993,84,dance pop
0.00432,0.8029999999999999,243333,0.5820000000000001,3uGjLZ5abCyCfYXBVfpf8X,4.26e-05,10,0.252,-11.286,0,0.19,97.305,4,0.547,40,1993,85,hip hop
0.031,0.934,273107,0.735,3NGT0Td7H4Is1qrlDQJxma,8.599999999999999e-06,1,0.107,-6.6679999999999975,1,0.251,101.368,4,0.768,72,1993,86,conscious hip hop
0.374,0.6459999999999999,222120,0.342,4dzYaReISXJQSL0VQHVGUw,0.00685,2,0.08199999999999999,-11.968,1,0.0256,103.979,4,0.34700000000000003,65,1993,87,permanent wave
0.0376,0.7,239135,0.725,6I48sx9Ei4iXqCeanY5InV,0.00124,5,0.34600000000000003,-8.788,1,0.0573,96.098,4,0.861,0,1993,88,karaoke
0.0323,0.615,265560,0.912,6lP1Tmf5VdZYviohSQoMiH,0.0,10,0.0966,-8.027999999999999,0,0.0416,105.538,4,0.753,45,1993,89,dance rock
0.726,0.34700000000000003,250507,0.52,6x5sduIWAaaM0dcWPYcNAF,0.000857,7,0.114,-13.253,1,0.0436,138.178,4,0.47100000000000003,48,1993,90,mellow gold
0.0183,0.685,271600,0.743,15kc3DJyYixeEEq5kRRrOm,0.63,5,0.11199999999999999,-6.894,1,0.0249,108.99799999999999,4,0.509,57,1993,91,art rock
0.0303,0.773,242845,0.5760000000000001,2NEUiKUD5IS1KmYx23nE2F,1.1e-06,9,0.0651,-10.754000000000001,0,0.0764,105.96,4,0.8740000000000001,5,1993,92,
0.0115,0.449,353640,0.95,6DiPkm7C3LD9XsJWTGPFgv,3.66e-05,7,0.514,-4.978,1,0.225,144.469,4,0.33899999999999997,47,1993,93,funk metal
0.0019,0.39899999999999997,380893,0.8809999999999999,4avSaixVwu8uqfSs7zgoj3,0.0042899999999999995,2,0.39,-4.341,1,0.0347,84.58,4,0.272,59,1993,94,classic rock
0.00117,0.46399999999999997,236067,0.785,1ZoHRnS5U4m7V5pgvFiK1N,1.46e-06,6,0.32799999999999996,-7.42,0,0.0436,153.005,4,0.528,62,1993,95,alternative rock
0.0146,0.588,270533,0.75,0DWT8AXISiArqAw4Lk1Edx,0.00715,2,0.0525,-9.531,1,0.0297,98.006,4,0.5,54,1993,96,permanent wave
0.0876,0.5489999999999999,563840,0.365,1Z0QdPM5YcMIAwhVD6wBBM,9.15e-06,6,0.214,-12.956,1,0.0316,88.973,4,0.168,38,1993,97,dance pop
0.0552,0.662,289467,0.605,4lr7w95jBErP0SzvUkCg06,0.0,1,0.418,-9.475,1,0.0566,151.946,4,0.545,2,1993,98,girl group
0.0212,0.688,266533,0.743,4tmzLB4caxMSZDgWujR7sH,9.02e-05,5,0.106,-8.482999999999999,1,0.034,108.178,4,0.642,43,1993,99,disco
0.11699999999999999,0.456,256486,0.419,0hJnqEmo8DeMmRhh6mwAof,0.0,2,0.17800000000000002,-10.594000000000001,1,0.0247,146.148,4,0.425,51,1993,100,glam metal
0.079,0.642,351467,0.423,3l3xTXsUXeWlkPqzMs7mPD,0.0,5,0.0663,-9.283,0,0.0249,149.61,3,0.505,72,1992,1,boy band
0.00458,0.9329999999999999,262827,0.6659999999999999,1SAkL1mYNJlaqnBQxVZrRl,0.0,8,0.0908,-11.277000000000001,1,0.308,128.466,4,0.635,67,1992,2,gangster rap
0.0005009999999999999,0.7490000000000001,195107,0.745,27AHAtAirQapVldIm4c9ZX,0.00403,2,0.33299999999999996,-10.625,1,0.16399999999999998,101.97200000000001,4,0.48100000000000004,68,1992,3,hip hop
0.618,0.53,219240,0.33299999999999996,4SNJqELEbMqGWydQQMycco,0.0,3,0.159,-11.389000000000001,1,0.0261,95.912,4,0.184,66,1992,4,quiet storm
0.0913,0.679,315040,0.597,1zTuB57LYZa7xu7KUH8kF0,0.0006730000000000001,11,0.0487,-8.601,0,0.0439,184.174,4,0.9,53,1992,5,atl hip hop
0.8,0.695,280000,0.336,612VcBshQcy4mpB2utGc3H,0.00264,9,0.701,-12.999,1,0.0313,79.109,4,0.42200000000000004,75,1992,6,blues-rock
0.0318,0.767,281613,0.8390000000000001,3zawr4txmVw5UlKAmpcp47,9.31e-06,8,0.111,-5.519,1,0.0613,98.055,4,0.461,12,1992,7,dance pop
0.0576,0.5589999999999999,264307,0.345,3d9DChrdc6BOeFsbrZ3Is0,0.000105,4,0.141,-13.495999999999999,1,0.0459,84.581,4,0.45799999999999996,82,1992,8,alternative rock
0.0347,0.807,211493,0.75,4XmsMIMjvDIFEjeY3ycMzW,0.00016999999999999999,2,0.149,-8.29,1,0.0315,106.389,4,0.797,49,1992,9,boy band
0.0194,0.7170000000000001,327427,0.642,5AoBNJQDXXEnIJGjJjZu3y,0.00024900000000000004,1,0.043,-10.727,1,0.0287,105.89399999999999,4,0.732,59,1992,10,
0.0116,0.619,257973,0.843,69mFxANpGyq9s69LqH3d9G,8.95e-06,5,0.166,-8.698,0,0.214,187.821,4,0.7490000000000001,59,1992,11,hip pop
0.28600000000000003,0.688,210480,0.375,3Mmt6Xk0H6VR92PEp6x3hP,0.0,4,0.133,-9.601,1,0.0535,83.635,4,0.45,72,1992,12,glam metal
4.91e-05,0.6829999999999999,170467,0.7390000000000001,2WElktskrNJEwgpp5Vouxk,0.0122,11,0.293,-12.831,0,0.0495,122.113,4,0.836,61,1992,13,dance pop
0.172,0.518,254933,0.9,7EsjkelQuoUlJXEw7SeVV4,0.0315,9,0.0713,-3.748,1,0.0933,115.029,4,0.872,69,1992,14,pop
0.0711,0.795,203373,0.5820000000000001,2EoIt9vdgFRNW03u5IvFsQ,0.0,9,0.12,-10.156,1,0.0306,121.79799999999999,4,0.965,66,1992,15,contemporary country
0.7020000000000001,0.41100000000000003,263933,0.505,5eEP8P8pKBOm15zJAwl7H9,0.0,5,0.9259999999999999,-9.516,1,0.0308,81.97,4,0.303,55,1992,16,dance pop
0.0163,0.294,536067,0.6409999999999999,3YRCqOhFifThpSRFJ1VWFM,0.22,11,0.11199999999999999,-9.316,1,0.0291,79.759,4,0.226,81,1992,17,glam metal
0.0518,0.691,266080,0.899,7jIFGkTBIK1UwWaEXMW2Nh,2.23e-06,5,0.217,-3.471,1,0.0493,103.051,4,0.754,68,1992,18,canadian indie
0.153,0.831,239227,0.9209999999999999,4jnFqNWeJCeCRHc4HCdxfd,0.00213,5,0.305,-2.383,0,0.0581,108.00200000000001,4,0.794,72,1992,19,pop
0.0045899999999999995,0.7609999999999999,249067,0.718,2WpCr1ls4bjL54NAcN5DAA,5.95e-06,11,0.0333,-10.279000000000002,0,0.0366,120.12,4,0.8759999999999999,61,1992,20,diva house
0.754,0.499,310267,0.308,637V2ymBt4Ljlbz4EmRys8,0.0009279999999999999,7,0.125,-11.692,0,0.0264,75.91,4,0.0708,45,1992,21,dance pop
0.469,0.551,265387,0.456,5MAYZWb9ptYw0G3bqWf5lC,0.0,10,0.341,-9.652000000000001,1,0.0241,83.01299999999998,4,0.27899999999999997,48,1992,22,new wave pop
0.591,0.47700000000000004,266560,0.5329999999999999,0ikbcCJIJaY9sKEivAXJ4I,0.00685,10,0.139,-11.049000000000001,1,0.0408,162.368,4,0.18,51,1992,23,dance pop
0.0113,0.8540000000000001,214947,0.71,3TZwjdclvWt7iPJUnMpgcs,8.72e-05,4,0.166,-6.32,0,0.0793,106.89399999999999,4,0.818,76,1992,24,gangster rap
0.44299999999999995,0.735,399667,0.33899999999999997,6RnTwnTuagJD3awcaOU8HZ,0.00564,9,0.0778,-11.956,0,0.0456,121.779,3,0.389,42,1992,25,funk
0.501,0.4320000000000001,346960,0.551,0q90594hk25yo0xZmBTqCd,1.77e-06,0,0.47200000000000003,-8.096,1,0.0289,136.465,4,0.253,61,1992,26,dance pop
0.4920000000000001,0.642,295347,0.44799999999999995,2sm3HfTCt3O6R6qUc5f6xb,1.74e-05,5,0.0646,-10.418,0,0.0259,137.83100000000002,4,0.299,48,1992,27,classic soul
0.128,0.46,234360,0.4370000000000001,6vubJBI43jIr557lvNbzlH,0.0,7,0.025,-10.587,1,0.0304,172.382,4,0.22699999999999998,52,1992,28,canadian pop
0.306,0.496,235707,0.298,4htbAEZWr53J08x3dUv00W,1.72e-06,9,0.0875,-10.175,0,0.0405,203.824,3,0.705,53,1992,29,dance pop
0.0867,0.745,262333,0.8909999999999999,4ScNzmyZZId9kGK9iXuqjn,0.0,11,0.124,-9.464,0,0.0746,106.641,4,0.654,40,1992,30,new jack swing
0.0262,0.72,295387,0.657,5xE7sFTlv2yrG9mmhDSpdq,2.33e-06,11,0.209,-6.8229999999999995,0,0.295,172.168,4,0.657,60,1992,31,dance pop
2.55e-05,0.502,301920,0.912,1f3yAtsJtY87CTmM8RLnxf,0.000173,1,0.106,-4.556,1,0.0564,116.76100000000001,4,0.72,82,1992,32,alternative rock
0.00223,0.71,378493,0.8,36tOpYpo1omPwIab8ebEkW,0.21100000000000002,1,0.0455,-7.141,1,0.04,110.211,4,0.61,37,1992,33,dance pop
0.281,0.563,323400,0.8059999999999999,0RmEn2jcbyrLV4em3bnDZJ,1.49e-05,2,0.363,-6.8260000000000005,1,0.0496,95.18799999999999,4,0.42,52,1992,34,lilith
0.0233,0.609,256040,0.551,5FFD1qfYfW3b4zM2vYlMOx,0.0,6,0.23399999999999999,-7.93,1,0.0291,127.956,4,0.512,30,1992,35,dance pop
0.00265,0.674,336560,0.7070000000000001,5kVSEpbyuLIVuPM1i2KivC,0.00214,10,0.35200000000000004,-10.799000000000001,0,0.0343,104.854,4,0.7120000000000001,48,1992,36,atl hip hop
0.92,0.203,168667,0.10099999999999999,5Aq7S6nG7R1Ux6myqEL8A3,0.0,4,0.149,-17.589000000000002,1,0.0351,176.851,4,0.295,46,1992,37,boy band
0.0235,0.7040000000000001,225173,0.978,61yR1Riz9Z6V87ngBrG4Sq,0.00271,5,0.0803,-6.598,0,0.0323,124.022,4,0.975,35,1992,38,eurodance
0.271,0.414,354320,0.40399999999999997,4u7EnebtmKWzUH433cf5Qv,0.0,0,0.3,-9.927999999999999,0,0.0499,71.105,4,0.22399999999999998,88,1992,39,glam rock
0.0241,0.8220000000000001,272707,0.6609999999999999,1aaoIHFT9UqhlaEwLAhh00,3.95e-06,1,0.315,-10.234,0,0.16399999999999998,99.883,4,0.67,49,1992,40,atl hip hop
0.19699999999999998,0.852,297907,0.863,5nvYnwbX1Gb60mpX7m8P01,0.0,6,0.14300000000000002,-9.241,0,0.136,120.95299999999999,4,0.496,36,1992,41,
0.0067,0.8109999999999999,307000,0.53,5UVcgBRW78CCcKCopEGAST,0.0285,2,0.0801,-8.537,0,0.0355,107.853,4,0.75,47,1992,42,dance pop
0.0221,0.41700000000000004,353160,0.644,2stzPKoUdtHcA4LlEu2ayw,0.00141,10,0.11900000000000001,-8.236,1,0.0285,76.252,4,0.363,51,1992,43,glam rock
0.0489,0.759,252186,0.8340000000000001,3rcNGUOJ0mPOUcAFUlEyT3,0.0,7,0.26,-5.13,1,0.161,98.979,4,0.763,50,1992,44,
0.504,0.303,227267,0.4920000000000001,6acjwP9Mf3bHjGAEroxawr,0.000525,8,0.0583,-11.207,1,0.0473,96.57799999999999,4,0.17800000000000002,19,1992,45,candy pop
0.0395,0.853,333627,0.889,4ZnKSrukEcPuMxGrcZEEh1,6.88e-06,1,0.0313,-6.771,1,0.0828,124.542,4,0.659,50,1992,46,hip house
0.0437,0.725,373600,0.9540000000000001,41DTJjf2ZT7dTuZOKBNKbb,0.0857,8,0.132,-7.234,1,0.0375,120.24799999999999,4,0.594,37,1992,47,
0.12,0.6709999999999999,356788,0.562,7FdQuxwESyiEzmAAMS4nDZ,0.0,7,0.0377,-8.767000000000001,0,0.0406,137.215,4,0.586,46,1992,48,dance pop
0.604,0.358,281373,0.555,4ILvSLBFURjdsBYlcVp489,0.000154,5,0.0822,-10.839,0,0.0315,88.406,4,0.512,27,1992,49,freestyle
0.00847,0.525,276573,0.8109999999999999,3xRbymJj98leHL7K8Y94WS,0.0,1,0.266,-6.148,1,0.0602,199.977,4,0.7509999999999999,55,1992,50,boy band
