year,rank,artist,id,genres,popularity,followers
2012,7,Katy Perry,6jJ0s89eD6GaHleKKya26X,"['dance pop', 'pop', 'post-teen pop']",85,12673193
2012,8,Maroon 5,04gDigrS5kc9YWfZHwBETP,['pop'],89,17458009
2012,9,LMFAO,3sgFRtyBnxXD5ESfmbK4dl,"['dance pop', 'edm', 'pop', 'pop rap']",68,3076234
2012,10,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",85,12783786
2012,11,Flo Rida,0jnsk9HBra6NMjO2oANoPY,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap', 'post-teen pop']",81,6935124
2012,12,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']",88,19023489
2012,13,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,"['contemporary country', 'country', 'country road']",79,2965423
2012,14,fun.,5nCi3BB41mBaMH9gfr6Su0,"['metropopolis', 'modern rock', 'pop', 'pop rap']",71,3200249
2012,15,Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,"['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'uk pop']",75,3298467
2012,16,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'talent show']",78,4812647
2012,17,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,"['dance pop', 'pop']",91,7262687
2012,18,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,"['contemporary country', 'country', 'country road']",79,3897779
2012,19,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,"['dance pop', 'pop', 'post-teen pop']",91,20623361
2012,20,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,"['dance pop', 'edm', 'pop']",90,18287383
2012,21,Lil Wayne,55Aa2cqylxrFIXC767Z865,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",91,7686851
2012,22,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",89,8443692
2012,23,Madonna,6tbjWDEIzxoDsBA1FuhfPW,"['dance pop', 'europop', 'pop', 'pop rock']",78,2962421
2012,24,Gotye,2AsusXITU8P25dlRNhcAbG,['australian pop'],68,2134812
2012,25,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']",77,2108039
2012,26,Pitbull,0TnOYISbd1XYRBk9myaseg,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",83,6824104
2012,27,Usher,23zg3TcAtWQy7J6upgbUnj,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",82,6853502
2012,28,Lady Antebellum,32WkQRZEVKSzVAAYqukAEA,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",70,2421934
2012,29,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,"['hip hop', 'pittsburgh rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",87,8069674
2012,30,Roger Waters,40DqL6Tv84cKT2pH2NMs9r,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'rock', 'symphonic rock']",57,722779
2012,31,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'pop', 'post-teen pop']",75,3257548
2012,32,Michael Buble,1GxkXlMwML1oSg5eLPiAz3,"['adult standards', 'canadian pop', 'lounge']",78,3062422
2012,33,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,"['neo mellow', 'stomp and holler', 'uk americana']",80,4970823
2012,34,Eric Church,2IvkS5MXK0vPGnwyJsrEyV,"['contemporary country', 'country', 'country road', 'modern country rock']",75,1957563
2012,35,Eminem,7dGJo4pcD2V6oG8kP0tJRR,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",93,25932471
2012,36,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,"['contemporary country', 'country', 'country road']",75,2401704
2012,37,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,"['contemporary country', 'country', 'country road']",75,4151944
2012,38,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,"['dance pop', 'pop', 'r&b', 'urban contemporary']",78,3958121
2012,39,P!nk,1KCSPY1glIKqW2TotWuXOR,"['dance pop', 'pop', 'post-teen pop']",86,6107934
2012,40,The Wanted,2NhdGz9EDv2FeUw6udu2g1,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",68,1739856
2012,41,Skrillex,5he5w2lnU9x7JFhnwcekXX,"['brostep', 'complextro', 'edm', 'electro']",82,7107051
2012,42,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,"['contemporary country', 'country', 'country road']",71,1046374
2012,43,Train,3FUY2gzHeIiaesXtOAdB7A,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",76,2720811
2012,44,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'pop rap', 'rap']",91,9560311
2012,45,Zac Brown Band,6yJCxee7QumYr820xdIsjo,"['contemporary country', 'country', 'country road', 'modern country rock']",76,1451598
2012,46,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",87,12086305
2012,47,Tyga,5LHRHt1k9lMyONurDHEdrp,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",87,4714964
2012,48,Beyonce,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'post-teen pop', 'r&b']",86,18199637
2012,49,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",85,6315868
2012,50,Calvin Harris,7CajNmpbOovFoOoasH2HaY,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",91,16216502
2012,51,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",76,2743679
2012,52,Selena Gomez & The Scene,6dJeKm76NjfXBNTpHmOhfO,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",70,3853633
2012,53,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,"['dance pop', 'pop', 'post-teen pop', 'r&b']",86,13360421
2012,54,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",82,4742934
2012,55,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,"['contemporary country', 'country', 'country road']",76,2656923
2012,56,PSY,2dd5mrQZvg6SmahdgVKDzh,"['dance pop', 'k-hop', 'k-pop']",61,1020813
2012,57,2 Chainz,17lzZA2AlOHwCwFALHttmp,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",87,4392457
2012,58,Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",69,1837699
2012,59,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,"['acoustic pop', 'neo mellow', 'pop', 'pop rock', 'viral pop']",80,4296295
2012,60,Big Sean,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",84,5970142
2012,61,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,"['conscious hip hop', 'nc hip hop', 'pop rap', 'rap']",91,8059423
2012,62,Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,"['contemporary country', 'country', 'country road', 'pop rock']",74,1822938
2012,63,Nickelback,6deZN1bslXzeGvOLaLMOIF,"['alternative metal', 'canadian pop', 'canadian rock', 'nu metal', 'post-grunge']",78,3505710
2012,64,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",79,6256797
2012,65,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,"['dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap music', 'urban contemporary']",80,4093699
2012,66,Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,"['chamber pop', 'dance pop', 'folk-pop', 'pop', 'rawstyle', 'uk alternative pop']",79,4431689
2012,67,Little Big Town,3CygdxquGHurS7f9LjNLkv,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",67,1382788
2012,68,The Band Perry,75FnCoo4FBxH5K1Rrx0k5A,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",62,918198
2012,69,Gym Class Heroes,4IJczjB0fJ04gs4uvP0Fli,"['dance pop', 'emo', 'pop punk', 'pop rap']",68,957046
2012,70,Foster The People,7gP3bB2nilZXLfPHJhMdvc,"['indie pop', 'indie rock', 'modern rock', 'pop', 'rock']",77,2478932
2012,71,Neon Trees,0RpddSzUHfncUWNJXKOsjy,"['indie pop', 'modern rock', 'neo mellow', 'pop', 'pop punk', 'pop rock', 'post-teen pop']",66,719954
2012,72,Lionel Richie,3gMaNLQm7D9MornNILzdSl,"['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm', 'soft rock']",73,1184379
2012,73,Hunter Hayes,7H6dkUChT5EoOQtUVMg4cN,"['contemporary country', 'country', 'country road', 'modern country rock', 'neo mellow', 'pop', 'post-teen pop']",68,831354
2012,74,Jessie J,2gsggkzM5R49q6jpPvazou,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'uk pop', 'viral pop']",75,5831102
2012,75,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",85,4502618
2012,76,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",75,2314744
2012,77,Alex Clare,5Tf4EH8tDvznnjULcFxkIl,['modern alternative rock'],63,620770
2012,78,Dave Matthews Band,2TI7qyDE0QfyOlnbtfDo7L,"['jam band', 'neo mellow', 'pop rock']",71,1015245
2012,79,Shakira,0EmeFodog0BfCgMzAIvKQp,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",84,15943504
2012,80,Young Jeezy,4yBK75WVCQXej1p04GWqxH,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",74,1236176
2012,81,Britney Spears,26dSoYclwsYLMAKD3tpOr4,"['dance pop', 'europop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",81,5931624
2012,82,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,['pop'],85,9704638
2012,83,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,"['contemporary country', 'country', 'country road', 'modern country rock']",72,958357
2012,84,Kimbra,6hk7Yq1DU9QcCCrz9uc0Ti,"['art pop', 'bergen indie', 'electropop', 'folk-pop', 'nz pop']",68,307985
2012,85,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",80,3051671
2012,86,Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",72,1807703
2012,87,Kip Moore,2hJPr4lk7Q8SSvCVBl9fWM,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",68,672314
2012,88,B.o.B,5ndkK3dpZLKtBklKjxNQwT,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop']",76,1525934
2012,89,Ne-Yo,21E3waRsmPlU7jZsS13rcj,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",81,4436379
2012,90,Dierks Bentley,7x8nK0m0cP2ksQf0mjWdPS,"['contemporary country', 'country', 'country road', 'modern country rock']",74,1744735
2012,91,Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,"['classical tenor', 'operatic pop']",72,984349
2012,92,Brad Paisley,13YmWQJFwgZrd4bf5IjMY4,"['contemporary country', 'country', 'country road', 'modern country rock']",70,1449044
2012,93,Scotty McCreery,6ZV6lGY0prbqpTD0Md8i29,"['contemporary country', 'country', 'country road', 'modern country rock']",68,441230
2012,94,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,"['folk-pop', 'indie folk', 'indie pop', 'modern rock', 'stomp and holler']",78,3032392
2012,95,Phillip Phillips,6p5JxpTc7USNnBnLzctyd4,"['folk-pop', 'neo mellow', 'pop rock']",64,622609
2012,96,Miguel,360IAlyVv4PCEVjgyMZrxK,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",82,2209447
2012,97,Gavin DeGraw,5DYAABs8rkY9VhwtENoQCz,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",69,852203
2012,98,Glee Cast,0SCbttzoZTnLFebDYmAWCm,"['hollywood', 'pop', 'post-teen pop', 'viral pop']",76,1026208
2012,99,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,"['dance pop', 'electropop', 'pop']",84,8055002
2012,100,John Mayer,0hEurMDQu99nJRq8pTxO14,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",87,3628782
2011,1,Adele,4dpARuHxo51G3z768sgnrY,"['british soul', 'pop', 'uk pop']",85,15099181
2011,2,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",90,31096453
2011,3,Katy Perry,6jJ0s89eD6GaHleKKya26X,"['dance pop', 'pop', 'post-teen pop']",85,12673193
2011,4,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,"['dance pop', 'pop']",91,7262691
2011,5,Lil Wayne,55Aa2cqylxrFIXC767Z865,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",91,7686851
2011,6,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,"['dance pop', 'pop', 'post-teen pop']",91,20623361
2011,7,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",92,14930256
2011,8,Taylor Swift,06HL4z0CvFAxyc27GXpf02,"['dance pop', 'pop', 'post-teen pop']",89,19147451
2011,9,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",88,27254848
2011,10,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",89,8443692
2011,11,The Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,"['dance pop', 'pop', 'pop rap']",79,3365730
2011,12,Eminem,7dGJo4pcD2V6oG8kP0tJRR,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",93,25932471
2011,13,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,"['contemporary country', 'country', 'country road']",79,2965423
2011,14,Britney Spears,26dSoYclwsYLMAKD3tpOr4,"['dance pop', 'europop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",81,5931624
2011,15,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,"['hip hop', 'pittsburgh rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",87,8069674
2011,16,P!nk,1KCSPY1glIKqW2TotWuXOR,"['dance pop', 'pop', 'post-teen pop']",86,6107934
2011,17,Pitbull,0TnOYISbd1XYRBk9myaseg,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",83,6824107
2011,18,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'pop rap', 'rap']",91,9560311
2011,19,Ke$ha,6LqNN22kT3074XbTVUrhzX,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']",79,4453723
2011,20,Lady Antebellum,32WkQRZEVKSzVAAYqukAEA,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",70,2421934
2011,21,Usher,23zg3TcAtWQy7J6upgbUnj,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",82,6853502
2011,22,U2,51Blml2LZPmy7TTiAg47vQ,"['irish rock', 'permanent wave', 'rock']",81,4715174
2011,23,Drake,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",98,35712252
2011,24,LMFAO,3sgFRtyBnxXD5ESfmbK4dl,"['dance pop', 'edm', 'pop', 'pop rap']",68,3076234
2011,25,Beyonce,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'post-teen pop', 'r&b']",86,18199644
2011,26,Bon Jovi,58lV9VcRSjABbAbfWS6skp,"['glam metal', 'rock']",80,5424400
2011,27,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",80,8228652
2011,28,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,"['contemporary country', 'country', 'country road']",75,2401704
2011,29,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,"['contemporary country', 'country', 'country road']",75,4151944
2011,30,Cee Lo Green,5nLYd9ST4Cnwy6NHaCxbj8,['atl hip hop'],70,331442
2011,31,Selena Gomez & The Scene,6dJeKm76NjfXBNTpHmOhfO,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",70,3853633
2011,32,Zac Brown Band,6yJCxee7QumYr820xdIsjo,"['contemporary country', 'country', 'country road', 'modern country rock']",76,1451598
2011,33,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,['pop'],85,9704638
2011,34,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",80,4175298
2011,35,The Band Perry,75FnCoo4FBxH5K1Rrx0k5A,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",62,918198
2011,36,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,"['dance pop', 'edm', 'pop']",90,18287383
2011,37,Take That,1XgFuvRd7r5g0h844A5ZUQ,"['boy band', 'dance pop', 'europop', 'neo mellow', 'pop']",68,612420
2011,38,Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,"['contemporary country', 'country', 'country road', 'pop rock']",74,1822938
2011,39,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",87,12086307
2011,40,Maroon 5,04gDigrS5kc9YWfZHwBETP,['pop'],89,17458009
2011,41,Shakira,0EmeFodog0BfCgMzAIvKQp,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",84,15943504
2011,42,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']",88,19023489
2011,43,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",79,6256797
2011,44,Foster The People,7gP3bB2nilZXLfPHJhMdvc,"['indie pop', 'indie rock', 'modern rock', 'pop', 'rock']",77,2478932
2011,45,Brad Paisley,13YmWQJFwgZrd4bf5IjMY4,"['contemporary country', 'country', 'country road', 'modern country rock']",70,1449044
2011,46,Susan Boyle,1qAuetfG6mhtDgsVIffWQc,['operatic pop'],55,116628
2011,47,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,"['neo mellow', 'stomp and holler', 'uk americana']",80,4970823
2011,48,Akon,0z4gvV4rjIZ9wHck67ucSV,"['dance pop', 'pop rap', 'r&b']",81,1866458
2011,49,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,"['dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap music', 'urban contemporary']",80,4093699
2011,50,Lupe Fiasco,01QTIT5P1pFP3QnnFSdsJf,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",71,1132361
2011,51,Glee Cast,0SCbttzoZTnLFebDYmAWCm,"['hollywood', 'pop', 'post-teen pop', 'viral pop']",76,1026208
2011,52,Roger Waters,40DqL6Tv84cKT2pH2NMs9r,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'rock', 'symphonic rock']",57,722779
2011,53,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",83,7344485
2011,54,Keith Urban,0u2FHSq3ln94y5Q57xazwf,"['australian country', 'contemporary country', 'country', 'country road']",75,3033168
2011,55,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,"['contemporary country', 'country', 'country road']",79,3897779
2011,56,Nelly,2gBjLmx6zQnFGQJCAQpRgw,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",77,1231479
2011,57,Sugarland,0hYxQe3AK5jBPCr5MumLHD,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock', 'pop rock']",64,906216
2011,58,Michael Buble,1GxkXlMwML1oSg5eLPiAz3,"['adult standards', 'canadian pop', 'lounge']",78,3062422
2011,59,Keri Hilson,63wjoROpeh5f11Qm93UiJ1,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",68,1000686
2011,60,50 Cent,3q7HBObVc0L8jNeTe5Gofh,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",83,5230248
2011,61,Bad Meets Evil,77IURH5NC56Jn09QHi76is,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",63,748717
2011,62,Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",69,1837699
2011,63,The Script,3AQRLZ9PuTAozP28Skbq8V,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",79,4963870
2011,64,Kid Rock,7dOBabd5O4CvKrg4iriHTM,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",71,813260
2011,65,Miguel,360IAlyVv4PCEVjgyMZrxK,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",82,2209447
2011,66,Taio Cruz,6MF9fzBmfXghAz953czmBC,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",72,1485652
2011,67,Jeremih,3KV3p5EY4AvKxOlhGHORLg,"['chicago rap', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",82,3295608
2011,68,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,"['contemporary country', 'country', 'country road']",71,1046374
2011,69,Eric Church,2IvkS5MXK0vPGnwyJsrEyV,"['contemporary country', 'country', 'country road', 'modern country rock']",75,1957563
2011,70,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",82,4742934
2011,71,Don Omar,33ScadVnbm2X8kkUqOkC6Z,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",80,3384119
2011,72,Josh Groban,6cXMpsP9x0SH4kFfMyVezF,"['adult standards', 'christmas', 'operatic pop']",66,414191
2011,73,Waka Flocka Flame,6f4XkbvYlXMH0QgVRzW0sM,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",71,1527535
2011,74,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,"['contemporary country', 'country', 'country road']",76,2656923
2011,75,Ludacris,3ipn9JLAPI5GUEo4y4jcoi,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",78,1592859
2011,76,Hot Chelle Rae,6jTnHxhb6cDCaCu4rdvsQ0,"['dance pop', 'neo mellow', 'neon pop punk', 'pop', 'pop punk', 'pop rap', 'pop rock', 'post-teen pop', 'viral pop']",65,380216
2011,77,Thompson Square,0Bvs8yPjrQSbmVIRqSg1Sp,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'modern country rock']",57,274762
2011,78,Far*East Movement,698hF4vcwHwPy8ltmXermq,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",68,830684
2011,79,Christina Perri,7H55rcKCfwqkyDFH9wpKM6,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'viral pop']",75,1876263
2011,80,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",80,6092295
2011,81,Scotty McCreery,6ZV6lGY0prbqpTD0Md8i29,"['contemporary country', 'country', 'country road', 'modern country rock']",68,441230
2011,82,Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,"['atl hip hop', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",72,1783890
2011,83,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,"['dance pop', 'europop', 'pop', 'post-teen pop', 'r&b']",80,4107959
2011,84,Diddy - Dirty Money,2QYEvpsWUOjqaYuxDPTCmV,"['hip pop', 'r&b', 'urban contemporary']",58,92467
2011,85,Chris Young,4BYxqVkZyFjtik7crYLg5Q,"['contemporary country', 'country', 'country road', 'modern country rock']",72,1386029
2011,86,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",88,11606994
2011,87,Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,"['chamber pop', 'dance pop', 'folk-pop', 'pop', 'rawstyle', 'uk alternative pop']",79,4431689
2011,88,Train,3FUY2gzHeIiaesXtOAdB7A,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",76,2720812
2011,89,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,"['dance pop', 'pinoy hip hop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",84,6678960
2011,90,Billy Currington,1By9QBFnjZAoI83BZppHlt,"['contemporary country', 'country', 'country road', 'modern country rock']",71,1315768
2011,91,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'talent show']",78,4812647
2011,92,Journey,0rvjqX7ttXeg3mTy8Xscbt,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",76,2002961
2011,93,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,"['dance pop', 'pop', 'post-teen pop', 'r&b']",86,13360421
2011,94,George Strait,5vngPClqofybhPERIqQMYd,"['contemporary country', 'country', 'country road']",76,1207864
2011,95,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,"['alternative rock', 'funk metal', 'permanent wave', 'post-grunge', 'rock']",86,10188418
2011,96,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",81,4138939
2011,97,T.I.,4OBJLual30L7gRl5UkeRcT,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",80,2793940
