acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.801,https://api.spotify.com/v1/audio-analysis/5MMrkwK6AgNAsgHVdC7daZ,0.538,201378,0.651,5MMrkwK6AgNAsgHVdC7daZ,0.0,10,0.948,-5.805,1,0.0336,148.03,4,https://api.spotify.com/v1/tracks/5MMrkwK6AgNAsgHVdC7daZ,audio_features,spotify:track:5MMrkwK6AgNAsgHVdC7daZ,0.544
0.314,https://api.spotify.com/v1/audio-analysis/4pUCKHjJ4Ijewc37rRrvHn,0.755,189052,0.858,4pUCKHjJ4Ijewc37rRrvHn,0.00318,2,0.301,-4.119,1,0.198,132.082,4,https://api.spotify.com/v1/tracks/4pUCKHjJ4Ijewc37rRrvHn,audio_features,spotify:track:4pUCKHjJ4Ijewc37rRrvHn,0.57
0.498,https://api.spotify.com/v1/audio-analysis/2mJOngYlqgfdLMBSxPcJL3,0.807,174315,0.782,2mJOngYlqgfdLMBSxPcJL3,0.0,11,0.108,-2.925,0,0.117,157.953,4,https://api.spotify.com/v1/tracks/2mJOngYlqgfdLMBSxPcJL3,audio_features,spotify:track:2mJOngYlqgfdLMBSxPcJL3,0.958
0.169,https://api.spotify.com/v1/audio-analysis/3mNmUjoDHYDYj08IaRPtg0,0.703,153374,0.929,3mNmUjoDHYDYj08IaRPtg0,0.0,3,0.396,-4.021,0,0.0338,126.998,4,https://api.spotify.com/v1/tracks/3mNmUjoDHYDYj08IaRPtg0,audio_features,spotify:track:3mNmUjoDHYDYj08IaRPtg0,0.626
0.332,https://api.spotify.com/v1/audio-analysis/3NpRkAnxexTh4TklAZNjag,0.655,184615,0.34,3NpRkAnxexTh4TklAZNjag,8.73e-05,10,0.106,-6.834,1,0.358,90.67,5,https://api.spotify.com/v1/tracks/3NpRkAnxexTh4TklAZNjag,audio_features,spotify:track:3NpRkAnxexTh4TklAZNjag,0.24
0.22,https://api.spotify.com/v1/audio-analysis/7wMAgaPiKzTNxpDWu2BPfk,0.768,160640,0.934,7wMAgaPiKzTNxpDWu2BPfk,1.73e-06,8,0.0854,-2.533,1,0.0453,160.108,4,https://api.spotify.com/v1/tracks/7wMAgaPiKzTNxpDWu2BPfk,audio_features,spotify:track:7wMAgaPiKzTNxpDWu2BPfk,0.916
0.204,https://api.spotify.com/v1/audio-analysis/7D5F5BzIon5zhzQrOU2pdN,0.741,190084,0.813,7D5F5BzIon5zhzQrOU2pdN,0.0,11,0.797,-4.83,0,0.0452,123.842,4,https://api.spotify.com/v1/tracks/7D5F5BzIon5zhzQrOU2pdN,audio_features,spotify:track:7D5F5BzIon5zhzQrOU2pdN,0.765
0.449,https://api.spotify.com/v1/audio-analysis/7KicgcwT4Pz6wENOTJCNTp,0.687,166156,0.673,7KicgcwT4Pz6wENOTJCNTp,0.0,1,0.0746,-4.078,0,0.0771,87.932,4,https://api.spotify.com/v1/tracks/7KicgcwT4Pz6wENOTJCNTp,audio_features,spotify:track:7KicgcwT4Pz6wENOTJCNTp,0.551
0.112,https://api.spotify.com/v1/audio-analysis/0EZuXcsnjEmGuRYdFdcctX,0.559,162751,0.844,0EZuXcsnjEmGuRYdFdcctX,0.0,0,0.935,-3.685,1,0.124,139.385,4,https://api.spotify.com/v1/tracks/0EZuXcsnjEmGuRYdFdcctX,audio_features,spotify:track:0EZuXcsnjEmGuRYdFdcctX,0.823
0.0201,https://api.spotify.com/v1/audio-analysis/2X8sssaxS5GReg6945B6RW,0.681,163851,0.94,2X8sssaxS5GReg6945B6RW,0.0,0,0.578,-1.77,1,0.0386,124.015,4,https://api.spotify.com/v1/tracks/2X8sssaxS5GReg6945B6RW,audio_features,spotify:track:2X8sssaxS5GReg6945B6RW,0.648
0.166,https://api.spotify.com/v1/audio-analysis/3o67Yt3Ua1qlSNV22zWUAn,0.699,178213,0.86,3o67Yt3Ua1qlSNV22zWUAn,0.0,9,0.353,-2.761,0,0.0769,137.85,4,https://api.spotify.com/v1/tracks/3o67Yt3Ua1qlSNV22zWUAn,audio_features,spotify:track:3o67Yt3Ua1qlSNV22zWUAn,0.638
